Symbol,longName,industryKey,marketCap,priceToSalesTrailing12Months,currentRatio,quickRatio,revenueGrowth,grossMargins,trailingPE,forwardPE,PS_adj,pegRatio,dividendYield,earningsGrowth,profitMargins,shortPercentOfFloat,PS_ratio,company,SP500,view_x,share_x,margin exp.,earnings,rating,rating_sortable,ask_grok,stock_analysis_link,PS_adj_prior_run,change_in_PS_adj
FR,unknown,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unknown,No,https://x.com/search?q=%24FR&src=typed_query&f=top,https://x.com/intent/post?text=Check%20out%20%24FR%20unknown%20%28Rating%3A%20%29%20%40%20https%3A//algo10.com/,,,,0,https://www.google.com/search?q=For%20%24FR%20%28unknown%29%20I%20want%20it%20to%20format%20the%20output%20with%206%20basic%20checks.%201%29%20Verify%20PS_adj%20%280%29%20is%20correct%20by%20checking%20Revenue%20Growth%20%280%25%29%2C%20Gross%20Margin%20%25%20%280%25%29%2C%20and%20Price%20to%20Sales%20%280%29.%20Note%20that%20PS_adj%20%3D%20PS%20%2A%20%281%20-%20GM%25%29%20%2A%20%281%20-%20YoYRev%25growth%29.%202%29%20Check%20sequential%20Quarter%20over%20Quarter%20growth%20to%20see%20if%20there%20is%20any%20slippage%20occurring%20in%20the%20near%20term.%203%29%20Check%20the%20Rule%20of%2040%3A%20Revenue%20Growth%20%2B%20Operating%20Margin%20should%20be%20above%2040.%204%29%20Check%20P/FCF%20%28Price%20to%20Free%20Cash%20Flow%29%20and%20compare%20to%20others%20in%20its%20peer%20group%20in%20the%20unknown%20industry.%205%29%20Check%20Insider%20Sales%20or%20Purchases%3A%20are%20insiders%20buying%20or%20selling%3F%206%29%20Check%20EV/Sales%20ratio%20and%20compare%20to%20Price%20to%20Sales%20ratio%20%280%29%20to%20see%20if%20massively%20different%2C%20which%20could%20indicate%20high%20debt.,https://stockanalysis.com/stocks/FR/revenue,2.72,-2.72
FRA,unknown,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unknown,No,https://x.com/search?q=%24FRA&src=typed_query&f=top,https://x.com/intent/post?text=Check%20out%20%24FRA%20unknown%20%28Rating%3A%20%29%20%40%20https%3A//algo10.com/,,,,0,https://www.google.com/search?q=For%20%24FRA%20%28unknown%29%20I%20want%20it%20to%20format%20the%20output%20with%206%20basic%20checks.%201%29%20Verify%20PS_adj%20%280%29%20is%20correct%20by%20checking%20Revenue%20Growth%20%280%25%29%2C%20Gross%20Margin%20%25%20%280%25%29%2C%20and%20Price%20to%20Sales%20%280%29.%20Note%20that%20PS_adj%20%3D%20PS%20%2A%20%281%20-%20GM%25%29%20%2A%20%281%20-%20YoYRev%25growth%29.%202%29%20Check%20sequential%20Quarter%20over%20Quarter%20growth%20to%20see%20if%20there%20is%20any%20slippage%20occurring%20in%20the%20near%20term.%203%29%20Check%20the%20Rule%20of%2040%3A%20Revenue%20Growth%20%2B%20Operating%20Margin%20should%20be%20above%2040.%204%29%20Check%20P/FCF%20%28Price%20to%20Free%20Cash%20Flow%29%20and%20compare%20to%20others%20in%20its%20peer%20group%20in%20the%20unknown%20industry.%205%29%20Check%20Insider%20Sales%20or%20Purchases%3A%20are%20insiders%20buying%20or%20selling%3F%206%29%20Check%20EV/Sales%20ratio%20and%20compare%20to%20Price%20to%20Sales%20ratio%20%280%29%20to%20see%20if%20massively%20different%2C%20which%20could%20indicate%20high%20debt.,https://stockanalysis.com/stocks/FRA/revenue,0.0,0.0
FRBA,unknown,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unknown,No,https://x.com/search?q=%24FRBA&src=typed_query&f=top,https://x.com/intent/post?text=Check%20out%20%24FRBA%20unknown%20%28Rating%3A%20%29%20%40%20https%3A//algo10.com/,,,,0,https://www.google.com/search?q=For%20%24FRBA%20%28unknown%29%20I%20want%20it%20to%20format%20the%20output%20with%206%20basic%20checks.%201%29%20Verify%20PS_adj%20%280%29%20is%20correct%20by%20checking%20Revenue%20Growth%20%280%25%29%2C%20Gross%20Margin%20%25%20%280%25%29%2C%20and%20Price%20to%20Sales%20%280%29.%20Note%20that%20PS_adj%20%3D%20PS%20%2A%20%281%20-%20GM%25%29%20%2A%20%281%20-%20YoYRev%25growth%29.%202%29%20Check%20sequential%20Quarter%20over%20Quarter%20growth%20to%20see%20if%20there%20is%20any%20slippage%20occurring%20in%20the%20near%20term.%203%29%20Check%20the%20Rule%20of%2040%3A%20Revenue%20Growth%20%2B%20Operating%20Margin%20should%20be%20above%2040.%204%29%20Check%20P/FCF%20%28Price%20to%20Free%20Cash%20Flow%29%20and%20compare%20to%20others%20in%20its%20peer%20group%20in%20the%20unknown%20industry.%205%29%20Check%20Insider%20Sales%20or%20Purchases%3A%20are%20insiders%20buying%20or%20selling%3F%206%29%20Check%20EV/Sales%20ratio%20and%20compare%20to%20Price%20to%20Sales%20ratio%20%280%29%20to%20see%20if%20massively%20different%2C%20which%20could%20indicate%20high%20debt.,https://stockanalysis.com/stocks/FRBA/revenue,3.53,-3.53
FRBT,unknown,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unknown,No,https://x.com/search?q=%24FRBT&src=typed_query&f=top,https://x.com/intent/post?text=Check%20out%20%24FRBT%20unknown%20%28Rating%3A%20%29%20%40%20https%3A//algo10.com/,,,,0,https://www.google.com/search?q=For%20%24FRBT%20%28unknown%29%20I%20want%20it%20to%20format%20the%20output%20with%206%20basic%20checks.%201%29%20Verify%20PS_adj%20%280%29%20is%20correct%20by%20checking%20Revenue%20Growth%20%280%25%29%2C%20Gross%20Margin%20%25%20%280%25%29%2C%20and%20Price%20to%20Sales%20%280%29.%20Note%20that%20PS_adj%20%3D%20PS%20%2A%20%281%20-%20GM%25%29%20%2A%20%281%20-%20YoYRev%25growth%29.%202%29%20Check%20sequential%20Quarter%20over%20Quarter%20growth%20to%20see%20if%20there%20is%20any%20slippage%20occurring%20in%20the%20near%20term.%203%29%20Check%20the%20Rule%20of%2040%3A%20Revenue%20Growth%20%2B%20Operating%20Margin%20should%20be%20above%2040.%204%29%20Check%20P/FCF%20%28Price%20to%20Free%20Cash%20Flow%29%20and%20compare%20to%20others%20in%20its%20peer%20group%20in%20the%20unknown%20industry.%205%29%20Check%20Insider%20Sales%20or%20Purchases%3A%20are%20insiders%20buying%20or%20selling%3F%206%29%20Check%20EV/Sales%20ratio%20and%20compare%20to%20Price%20to%20Sales%20ratio%20%280%29%20to%20see%20if%20massively%20different%2C%20which%20could%20indicate%20high%20debt.,https://stockanalysis.com/stocks/FRBT/revenue,0.0,0.0
FRHC,unknown,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unknown,No,https://x.com/search?q=%24FRHC&src=typed_query&f=top,https://x.com/intent/post?text=Check%20out%20%24FRHC%20unknown%20%28Rating%3A%20%29%20%40%20https%3A//algo10.com/,,,,0,https://www.google.com/search?q=For%20%24FRHC%20%28unknown%29%20I%20want%20it%20to%20format%20the%20output%20with%206%20basic%20checks.%201%29%20Verify%20PS_adj%20%280%29%20is%20correct%20by%20checking%20Revenue%20Growth%20%280%25%29%2C%20Gross%20Margin%20%25%20%280%25%29%2C%20and%20Price%20to%20Sales%20%280%29.%20Note%20that%20PS_adj%20%3D%20PS%20%2A%20%281%20-%20GM%25%29%20%2A%20%281%20-%20YoYRev%25growth%29.%202%29%20Check%20sequential%20Quarter%20over%20Quarter%20growth%20to%20see%20if%20there%20is%20any%20slippage%20occurring%20in%20the%20near%20term.%203%29%20Check%20the%20Rule%20of%2040%3A%20Revenue%20Growth%20%2B%20Operating%20Margin%20should%20be%20above%2040.%204%29%20Check%20P/FCF%20%28Price%20to%20Free%20Cash%20Flow%29%20and%20compare%20to%20others%20in%20its%20peer%20group%20in%20the%20unknown%20industry.%205%29%20Check%20Insider%20Sales%20or%20Purchases%3A%20are%20insiders%20buying%20or%20selling%3F%206%29%20Check%20EV/Sales%20ratio%20and%20compare%20to%20Price%20to%20Sales%20ratio%20%280%29%20to%20see%20if%20massively%20different%2C%20which%20could%20indicate%20high%20debt.,https://stockanalysis.com/stocks/FRHC/revenue,-0.51,0.51
FRME,unknown,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unknown,No,https://x.com/search?q=%24FRME&src=typed_query&f=top,https://x.com/intent/post?text=Check%20out%20%24FRME%20unknown%20%28Rating%3A%20%29%20%40%20https%3A//algo10.com/,,,,0,https://www.google.com/search?q=For%20%24FRME%20%28unknown%29%20I%20want%20it%20to%20format%20the%20output%20with%206%20basic%20checks.%201%29%20Verify%20PS_adj%20%280%29%20is%20correct%20by%20checking%20Revenue%20Growth%20%280%25%29%2C%20Gross%20Margin%20%25%20%280%25%29%2C%20and%20Price%20to%20Sales%20%280%29.%20Note%20that%20PS_adj%20%3D%20PS%20%2A%20%281%20-%20GM%25%29%20%2A%20%281%20-%20YoYRev%25growth%29.%202%29%20Check%20sequential%20Quarter%20over%20Quarter%20growth%20to%20see%20if%20there%20is%20any%20slippage%20occurring%20in%20the%20near%20term.%203%29%20Check%20the%20Rule%20of%2040%3A%20Revenue%20Growth%20%2B%20Operating%20Margin%20should%20be%20above%2040.%204%29%20Check%20P/FCF%20%28Price%20to%20Free%20Cash%20Flow%29%20and%20compare%20to%20others%20in%20its%20peer%20group%20in%20the%20unknown%20industry.%205%29%20Check%20Insider%20Sales%20or%20Purchases%3A%20are%20insiders%20buying%20or%20selling%3F%206%29%20Check%20EV/Sales%20ratio%20and%20compare%20to%20Price%20to%20Sales%20ratio%20%280%29%20to%20see%20if%20massively%20different%2C%20which%20could%20indicate%20high%20debt.,https://stockanalysis.com/stocks/FRME/revenue,4.51,-4.51
FRMEP,unknown,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unknown,No,https://x.com/search?q=%24FRMEP&src=typed_query&f=top,https://x.com/intent/post?text=Check%20out%20%24FRMEP%20unknown%20%28Rating%3A%20%29%20%40%20https%3A//algo10.com/,,,,0,https://www.google.com/search?q=For%20%24FRMEP%20%28unknown%29%20I%20want%20it%20to%20format%20the%20output%20with%206%20basic%20checks.%201%29%20Verify%20PS_adj%20%280%29%20is%20correct%20by%20checking%20Revenue%20Growth%20%280%25%29%2C%20Gross%20Margin%20%25%20%280%25%29%2C%20and%20Price%20to%20Sales%20%280%29.%20Note%20that%20PS_adj%20%3D%20PS%20%2A%20%281%20-%20GM%25%29%20%2A%20%281%20-%20YoYRev%25growth%29.%202%29%20Check%20sequential%20Quarter%20over%20Quarter%20growth%20to%20see%20if%20there%20is%20any%20slippage%20occurring%20in%20the%20near%20term.%203%29%20Check%20the%20Rule%20of%2040%3A%20Revenue%20Growth%20%2B%20Operating%20Margin%20should%20be%20above%2040.%204%29%20Check%20P/FCF%20%28Price%20to%20Free%20Cash%20Flow%29%20and%20compare%20to%20others%20in%20its%20peer%20group%20in%20the%20unknown%20industry.%205%29%20Check%20Insider%20Sales%20or%20Purchases%3A%20are%20insiders%20buying%20or%20selling%3F%206%29%20Check%20EV/Sales%20ratio%20and%20compare%20to%20Price%20to%20Sales%20ratio%20%280%29%20to%20see%20if%20massively%20different%2C%20which%20could%20indicate%20high%20debt.,https://stockanalysis.com/stocks/FRMEP/revenue,0.0,0.0
FRMI,unknown,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unknown,No,https://x.com/search?q=%24FRMI&src=typed_query&f=top,https://x.com/intent/post?text=Check%20out%20%24FRMI%20unknown%20%28Rating%3A%20%29%20%40%20https%3A//algo10.com/,,,,0,https://www.google.com/search?q=For%20%24FRMI%20%28unknown%29%20I%20want%20it%20to%20format%20the%20output%20with%206%20basic%20checks.%201%29%20Verify%20PS_adj%20%280%29%20is%20correct%20by%20checking%20Revenue%20Growth%20%280%25%29%2C%20Gross%20Margin%20%25%20%280%25%29%2C%20and%20Price%20to%20Sales%20%280%29.%20Note%20that%20PS_adj%20%3D%20PS%20%2A%20%281%20-%20GM%25%29%20%2A%20%281%20-%20YoYRev%25growth%29.%202%29%20Check%20sequential%20Quarter%20over%20Quarter%20growth%20to%20see%20if%20there%20is%20any%20slippage%20occurring%20in%20the%20near%20term.%203%29%20Check%20the%20Rule%20of%2040%3A%20Revenue%20Growth%20%2B%20Operating%20Margin%20should%20be%20above%2040.%204%29%20Check%20P/FCF%20%28Price%20to%20Free%20Cash%20Flow%29%20and%20compare%20to%20others%20in%20its%20peer%20group%20in%20the%20unknown%20industry.%205%29%20Check%20Insider%20Sales%20or%20Purchases%3A%20are%20insiders%20buying%20or%20selling%3F%206%29%20Check%20EV/Sales%20ratio%20and%20compare%20to%20Price%20to%20Sales%20ratio%20%280%29%20to%20see%20if%20massively%20different%2C%20which%20could%20indicate%20high%20debt.,https://stockanalysis.com/stocks/FRMI/revenue,0.0,0.0
FRO,unknown,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unknown,No,https://x.com/search?q=%24FRO&src=typed_query&f=top,https://x.com/intent/post?text=Check%20out%20%24FRO%20unknown%20%28Rating%3A%20%29%20%40%20https%3A//algo10.com/,,,,0,https://www.google.com/search?q=For%20%24FRO%20%28unknown%29%20I%20want%20it%20to%20format%20the%20output%20with%206%20basic%20checks.%201%29%20Verify%20PS_adj%20%280%29%20is%20correct%20by%20checking%20Revenue%20Growth%20%280%25%29%2C%20Gross%20Margin%20%25%20%280%25%29%2C%20and%20Price%20to%20Sales%20%280%29.%20Note%20that%20PS_adj%20%3D%20PS%20%2A%20%281%20-%20GM%25%29%20%2A%20%281%20-%20YoYRev%25growth%29.%202%29%20Check%20sequential%20Quarter%20over%20Quarter%20growth%20to%20see%20if%20there%20is%20any%20slippage%20occurring%20in%20the%20near%20term.%203%29%20Check%20the%20Rule%20of%2040%3A%20Revenue%20Growth%20%2B%20Operating%20Margin%20should%20be%20above%2040.%204%29%20Check%20P/FCF%20%28Price%20to%20Free%20Cash%20Flow%29%20and%20compare%20to%20others%20in%20its%20peer%20group%20in%20the%20unknown%20industry.%205%29%20Check%20Insider%20Sales%20or%20Purchases%3A%20are%20insiders%20buying%20or%20selling%3F%206%29%20Check%20EV/Sales%20ratio%20and%20compare%20to%20Price%20to%20Sales%20ratio%20%280%29%20to%20see%20if%20massively%20different%2C%20which%20could%20indicate%20high%20debt.,https://stockanalysis.com/stocks/FRO/revenue,0.53,-0.53
FROG,unknown,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unknown,No,https://x.com/search?q=%24FROG&src=typed_query&f=top,https://x.com/intent/post?text=Check%20out%20%24FROG%20unknown%20%28Rating%3A%20%29%20%40%20https%3A//algo10.com/,,,,0,https://www.google.com/search?q=For%20%24FROG%20%28unknown%29%20I%20want%20it%20to%20format%20the%20output%20with%206%20basic%20checks.%201%29%20Verify%20PS_adj%20%280%29%20is%20correct%20by%20checking%20Revenue%20Growth%20%280%25%29%2C%20Gross%20Margin%20%25%20%280%25%29%2C%20and%20Price%20to%20Sales%20%280%29.%20Note%20that%20PS_adj%20%3D%20PS%20%2A%20%281%20-%20GM%25%29%20%2A%20%281%20-%20YoYRev%25growth%29.%202%29%20Check%20sequential%20Quarter%20over%20Quarter%20growth%20to%20see%20if%20there%20is%20any%20slippage%20occurring%20in%20the%20near%20term.%203%29%20Check%20the%20Rule%20of%2040%3A%20Revenue%20Growth%20%2B%20Operating%20Margin%20should%20be%20above%2040.%204%29%20Check%20P/FCF%20%28Price%20to%20Free%20Cash%20Flow%29%20and%20compare%20to%20others%20in%20its%20peer%20group%20in%20the%20unknown%20industry.%205%29%20Check%20Insider%20Sales%20or%20Purchases%3A%20are%20insiders%20buying%20or%20selling%3F%206%29%20Check%20EV/Sales%20ratio%20and%20compare%20to%20Price%20to%20Sales%20ratio%20%280%29%20to%20see%20if%20massively%20different%2C%20which%20could%20indicate%20high%20debt.,https://stockanalysis.com/stocks/FROG/revenue,3.35,-3.35
FRPH,unknown,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unknown,No,https://x.com/search?q=%24FRPH&src=typed_query&f=top,https://x.com/intent/post?text=Check%20out%20%24FRPH%20unknown%20%28Rating%3A%20%29%20%40%20https%3A//algo10.com/,,,,0,https://www.google.com/search?q=For%20%24FRPH%20%28unknown%29%20I%20want%20it%20to%20format%20the%20output%20with%206%20basic%20checks.%201%29%20Verify%20PS_adj%20%280%29%20is%20correct%20by%20checking%20Revenue%20Growth%20%280%25%29%2C%20Gross%20Margin%20%25%20%280%25%29%2C%20and%20Price%20to%20Sales%20%280%29.%20Note%20that%20PS_adj%20%3D%20PS%20%2A%20%281%20-%20GM%25%29%20%2A%20%281%20-%20YoYRev%25growth%29.%202%29%20Check%20sequential%20Quarter%20over%20Quarter%20growth%20to%20see%20if%20there%20is%20any%20slippage%20occurring%20in%20the%20near%20term.%203%29%20Check%20the%20Rule%20of%2040%3A%20Revenue%20Growth%20%2B%20Operating%20Margin%20should%20be%20above%2040.%204%29%20Check%20P/FCF%20%28Price%20to%20Free%20Cash%20Flow%29%20and%20compare%20to%20others%20in%20its%20peer%20group%20in%20the%20unknown%20industry.%205%29%20Check%20Insider%20Sales%20or%20Purchases%3A%20are%20insiders%20buying%20or%20selling%3F%206%29%20Check%20EV/Sales%20ratio%20and%20compare%20to%20Price%20to%20Sales%20ratio%20%280%29%20to%20see%20if%20massively%20different%2C%20which%20could%20indicate%20high%20debt.,https://stockanalysis.com/stocks/FRPH/revenue,14.9,-14.9
FRPT,unknown,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unknown,No,https://x.com/search?q=%24FRPT&src=typed_query&f=top,https://x.com/intent/post?text=Check%20out%20%24FRPT%20unknown%20%28Rating%3A%20%29%20%40%20https%3A//algo10.com/,,,,0,https://www.google.com/search?q=For%20%24FRPT%20%28unknown%29%20I%20want%20it%20to%20format%20the%20output%20with%206%20basic%20checks.%201%29%20Verify%20PS_adj%20%280%29%20is%20correct%20by%20checking%20Revenue%20Growth%20%280%25%29%2C%20Gross%20Margin%20%25%20%280%25%29%2C%20and%20Price%20to%20Sales%20%280%29.%20Note%20that%20PS_adj%20%3D%20PS%20%2A%20%281%20-%20GM%25%29%20%2A%20%281%20-%20YoYRev%25growth%29.%202%29%20Check%20sequential%20Quarter%20over%20Quarter%20growth%20to%20see%20if%20there%20is%20any%20slippage%20occurring%20in%20the%20near%20term.%203%29%20Check%20the%20Rule%20of%2040%3A%20Revenue%20Growth%20%2B%20Operating%20Margin%20should%20be%20above%2040.%204%29%20Check%20P/FCF%20%28Price%20to%20Free%20Cash%20Flow%29%20and%20compare%20to%20others%20in%20its%20peer%20group%20in%20the%20unknown%20industry.%205%29%20Check%20Insider%20Sales%20or%20Purchases%3A%20are%20insiders%20buying%20or%20selling%3F%206%29%20Check%20EV/Sales%20ratio%20and%20compare%20to%20Price%20to%20Sales%20ratio%20%280%29%20to%20see%20if%20massively%20different%2C%20which%20could%20indicate%20high%20debt.,https://stockanalysis.com/stocks/FRPT/revenue,1.24,-1.24
FRSH,unknown,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unknown,No,https://x.com/search?q=%24FRSH&src=typed_query&f=top,https://x.com/intent/post?text=Check%20out%20%24FRSH%20unknown%20%28Rating%3A%20%29%20%40%20https%3A//algo10.com/,,,,0,https://www.google.com/search?q=For%20%24FRSH%20%28unknown%29%20I%20want%20it%20to%20format%20the%20output%20with%206%20basic%20checks.%201%29%20Verify%20PS_adj%20%280%29%20is%20correct%20by%20checking%20Revenue%20Growth%20%280%25%29%2C%20Gross%20Margin%20%25%20%280%25%29%2C%20and%20Price%20to%20Sales%20%280%29.%20Note%20that%20PS_adj%20%3D%20PS%20%2A%20%281%20-%20GM%25%29%20%2A%20%281%20-%20YoYRev%25growth%29.%202%29%20Check%20sequential%20Quarter%20over%20Quarter%20growth%20to%20see%20if%20there%20is%20any%20slippage%20occurring%20in%20the%20near%20term.%203%29%20Check%20the%20Rule%20of%2040%3A%20Revenue%20Growth%20%2B%20Operating%20Margin%20should%20be%20above%2040.%204%29%20Check%20P/FCF%20%28Price%20to%20Free%20Cash%20Flow%29%20and%20compare%20to%20others%20in%20its%20peer%20group%20in%20the%20unknown%20industry.%205%29%20Check%20Insider%20Sales%20or%20Purchases%3A%20are%20insiders%20buying%20or%20selling%3F%206%29%20Check%20EV/Sales%20ratio%20and%20compare%20to%20Price%20to%20Sales%20ratio%20%280%29%20to%20see%20if%20massively%20different%2C%20which%20could%20indicate%20high%20debt.,https://stockanalysis.com/stocks/FRSH/revenue,0.42,-0.42
FRST,unknown,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unknown,No,https://x.com/search?q=%24FRST&src=typed_query&f=top,https://x.com/intent/post?text=Check%20out%20%24FRST%20unknown%20%28Rating%3A%20%29%20%40%20https%3A//algo10.com/,,,,0,https://www.google.com/search?q=For%20%24FRST%20%28unknown%29%20I%20want%20it%20to%20format%20the%20output%20with%206%20basic%20checks.%201%29%20Verify%20PS_adj%20%280%29%20is%20correct%20by%20checking%20Revenue%20Growth%20%280%25%29%2C%20Gross%20Margin%20%25%20%280%25%29%2C%20and%20Price%20to%20Sales%20%280%29.%20Note%20that%20PS_adj%20%3D%20PS%20%2A%20%281%20-%20GM%25%29%20%2A%20%281%20-%20YoYRev%25growth%29.%202%29%20Check%20sequential%20Quarter%20over%20Quarter%20growth%20to%20see%20if%20there%20is%20any%20slippage%20occurring%20in%20the%20near%20term.%203%29%20Check%20the%20Rule%20of%2040%3A%20Revenue%20Growth%20%2B%20Operating%20Margin%20should%20be%20above%2040.%204%29%20Check%20P/FCF%20%28Price%20to%20Free%20Cash%20Flow%29%20and%20compare%20to%20others%20in%20its%20peer%20group%20in%20the%20unknown%20industry.%205%29%20Check%20Insider%20Sales%20or%20Purchases%3A%20are%20insiders%20buying%20or%20selling%3F%206%29%20Check%20EV/Sales%20ratio%20and%20compare%20to%20Price%20to%20Sales%20ratio%20%280%29%20to%20see%20if%20massively%20different%2C%20which%20could%20indicate%20high%20debt.,https://stockanalysis.com/stocks/FRST/revenue,2.5,-2.5
FRT,unknown,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unknown,Yes,https://x.com/search?q=%24FRT&src=typed_query&f=top,https://x.com/intent/post?text=Check%20out%20%24FRT%20unknown%20%28Rating%3A%20%29%20%40%20https%3A//algo10.com/,,,,0,https://www.google.com/search?q=For%20%24FRT%20%28unknown%29%20I%20want%20it%20to%20format%20the%20output%20with%206%20basic%20checks.%201%29%20Verify%20PS_adj%20%280%29%20is%20correct%20by%20checking%20Revenue%20Growth%20%280%25%29%2C%20Gross%20Margin%20%25%20%280%25%29%2C%20and%20Price%20to%20Sales%20%280%29.%20Note%20that%20PS_adj%20%3D%20PS%20%2A%20%281%20-%20GM%25%29%20%2A%20%281%20-%20YoYRev%25growth%29.%202%29%20Check%20sequential%20Quarter%20over%20Quarter%20growth%20to%20see%20if%20there%20is%20any%20slippage%20occurring%20in%20the%20near%20term.%203%29%20Check%20the%20Rule%20of%2040%3A%20Revenue%20Growth%20%2B%20Operating%20Margin%20should%20be%20above%2040.%204%29%20Check%20P/FCF%20%28Price%20to%20Free%20Cash%20Flow%29%20and%20compare%20to%20others%20in%20its%20peer%20group%20in%20the%20unknown%20industry.%205%29%20Check%20Insider%20Sales%20or%20Purchases%3A%20are%20insiders%20buying%20or%20selling%3F%206%29%20Check%20EV/Sales%20ratio%20and%20compare%20to%20Price%20to%20Sales%20ratio%20%280%29%20to%20see%20if%20massively%20different%2C%20which%20could%20indicate%20high%20debt.,https://stockanalysis.com/stocks/FRT/revenue,2.29,-2.29
FRVO,unknown,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unknown,No,https://x.com/search?q=%24FRVO&src=typed_query&f=top,https://x.com/intent/post?text=Check%20out%20%24FRVO%20unknown%20%28Rating%3A%20%29%20%40%20https%3A//algo10.com/,,,,0,https://www.google.com/search?q=For%20%24FRVO%20%28unknown%29%20I%20want%20it%20to%20format%20the%20output%20with%206%20basic%20checks.%201%29%20Verify%20PS_adj%20%280%29%20is%20correct%20by%20checking%20Revenue%20Growth%20%280%25%29%2C%20Gross%20Margin%20%25%20%280%25%29%2C%20and%20Price%20to%20Sales%20%280%29.%20Note%20that%20PS_adj%20%3D%20PS%20%2A%20%281%20-%20GM%25%29%20%2A%20%281%20-%20YoYRev%25growth%29.%202%29%20Check%20sequential%20Quarter%20over%20Quarter%20growth%20to%20see%20if%20there%20is%20any%20slippage%20occurring%20in%20the%20near%20term.%203%29%20Check%20the%20Rule%20of%2040%3A%20Revenue%20Growth%20%2B%20Operating%20Margin%20should%20be%20above%2040.%204%29%20Check%20P/FCF%20%28Price%20to%20Free%20Cash%20Flow%29%20and%20compare%20to%20others%20in%20its%20peer%20group%20in%20the%20unknown%20industry.%205%29%20Check%20Insider%20Sales%20or%20Purchases%3A%20are%20insiders%20buying%20or%20selling%3F%206%29%20Check%20EV/Sales%20ratio%20and%20compare%20to%20Price%20to%20Sales%20ratio%20%280%29%20to%20see%20if%20massively%20different%2C%20which%20could%20indicate%20high%20debt.,https://stockanalysis.com/stocks/FRVO/revenue,0.0,0.0
